2019-10-22 10:01:17,226: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Sans' (DejaVuSans-Bold.ttf) normal normal bold normal>) = 0.33499999999999996
2019-10-22 10:01:17,226: matplotlib.font_manager DEBUG   : findfont: score(<Font 'cmex10' (cmex10.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,226: matplotlib.font_manager DEBUG   : findfont: score(<Font 'cmsy10' (cmsy10.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,226: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Serif' (DejaVuSerif-BoldItalic.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,226: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Serif' (DejaVuSerif-Italic.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,227: matplotlib.font_manager DEBUG   : findfont: score(<Font 'STIXSizeFourSym' (STIXSizFourSymReg.ttf) normal normal regular normal>) = 10.05
2019-10-22 10:01:17,227: matplotlib.font_manager DEBUG   : findfont: score(<Font 'STIXGeneral' (STIXGeneral.ttf) normal normal regular normal>) = 10.05
2019-10-22 10:01:17,227: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Sans Mono' (DejaVuSansMono-BoldOblique.ttf) oblique normal bold normal>) = 11.335
2019-10-22 10:01:17,227: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Ubuntu Mono derivative Powerline' (Ubuntu Mono derivative Powerline Bold.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,227: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG L DZ for Powerline' (Meslo LG L DZ Regular for Powerline.ttf) normal normal regular normal>) = 10.05
2019-10-22 10:01:17,227: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Sans Mono for Powerline' (DejaVu Sans Mono Oblique for Powerline.ttf) oblique normal 400 normal>) = 11.05
2019-10-22 10:01:17,227: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Cousine for Powerline' (Cousine Italic for Powerline.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,227: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG L for Powerline' (Meslo LG L Italic for Powerline.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,227: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Symbol Neu for Powerline' (Symbol Neu for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,227: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Source Code Pro for Powerline' (Source Code Pro Black for Powerline.otf) normal normal black normal>) = 10.525
2019-10-22 10:01:17,227: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Tinos for Powerline' (Tinos Bold Italic for Powerline.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,228: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Liberation Mono for Powerline' (Literation Mono Powerline Bold.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,228: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG L DZ for Powerline' (Meslo LG L DZ Bold Italic for Powerline.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,228: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Anonymous Pro for Powerline' (Anonymice Powerline Bold.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,228: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Cousine for Powerline' (Cousine for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,228: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Fira Mono for Powerline' (FuraMono-Regular Powerline.otf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,228: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Cousine for Powerline' (Cousine Bold Italic for Powerline.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,228: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Space Mono' (SpaceMono-Regular.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,228: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Source Code Pro for Powerline' (Source Code Pro for Powerline.otf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,228: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Roboto Mono for Powerline' (Roboto Mono Bold Italic for Powerline.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,228: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Tinos for Powerline' (Tinos Italic for Powerline.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,229: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Roboto Mono for Powerline' (Roboto Mono for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,229: matplotlib.font_manager DEBUG   : findfont: score(<Font 'IBM 3270' (3270Medium.ttf) normal normal medium normal>) = 10.145
2019-10-22 10:01:17,229: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Inconsolata-dz for Powerline' (Inconsolata-dz for Powerline.otf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,229: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Droid Sans Mono Slashed for Powerline' (Droid Sans Mono Slashed for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,229: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Roboto Mono Light for Powerline' (Roboto Mono Light Italic for Powerline.ttf) italic normal light normal>) = 11.24
2019-10-22 10:01:17,229: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Source Code Pro for Powerline' (Source Code Pro Bold for Powerline.otf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,229: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Roboto Mono for Powerline' (Roboto Mono Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,229: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Droid Sans Mono for Powerline' (Droid Sans Mono for Powerline.otf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,229: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Tinos for Powerline' (Tinos Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,229: matplotlib.font_manager DEBUG   : findfont: score(<Font 'IBM 3270 Semi-Narrow' (3270SemiNarrow.ttf) normal normal 400 condensed>) = 10.25
2019-10-22 10:01:17,229: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Source Code Pro for Powerline' (Source Code Pro Powerline MediumItalic.otf) italic normal medium normal>) = 11.145
2019-10-22 10:01:17,230: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG L DZ for Powerline' (Meslo LG L DZ Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,230: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Space Mono for Powerline' (Space Mono Bold Italic for Powerline.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,230: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Arimo for Powerline' (Arimo Bold Italic for Powerline.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,230: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG M for Powerline' (Meslo LG M Italic for Powerline.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,230: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Source Code Pro for Powerline' (Source Code Pro Powerline BlackItalic.otf) italic normal black normal>) = 11.525
2019-10-22 10:01:17,230: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG S DZ for Powerline' (Meslo LG S DZ Bold Italic for Powerline.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,230: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG S for Powerline' (Meslo LG S Bold Italic for Powerline.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,230: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Hack' (Hack-Bold.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,230: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Tinos for Powerline' (Tinos for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,230: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Go Mono for Powerline' (Go Mono Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,231: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Fira Mono for Powerline' (FuraMono-Medium Powerline.otf) normal normal medium normal>) = 10.145
2019-10-22 10:01:17,231: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Liberation Mono for Powerline' (Literation Mono Powerline Italic.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,231: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG S for Powerline' (Meslo LG S Regular for Powerline.ttf) normal normal regular normal>) = 10.05
2019-10-22 10:01:17,231: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Sans Mono for Powerline' (DejaVu Sans Mono Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,231: matplotlib.font_manager DEBUG   : findfont: score(<Font 'NovaMono for Powerline' (NovaMono for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,231: matplotlib.font_manager DEBUG   : findfont: score(<Font 'ProFont for Powerline' (ProFont For Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,231: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG S for Powerline' (Meslo LG S Italic for Powerline.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,231: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Space Mono' (SpaceMono-Italic.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,231: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Source Code Pro for Powerline' (Source Code Pro Powerline BoldItalic.otf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,231: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG M for Powerline' (Meslo LG M Regular for Powerline.ttf) normal normal regular normal>) = 10.05
2019-10-22 10:01:17,232: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG S DZ for Powerline' (Meslo LG S DZ Regular for Powerline.ttf) normal normal regular normal>) = 10.05
2019-10-22 10:01:17,232: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Space Mono for Powerline' (Space Mono Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,232: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Hack' (Hack-Italic.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,232: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Sans Mono for Powerline' (DejaVu Sans Mono for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,232: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Sans' (DejaVuSans-ExtraLight.ttf) normal normal light normal>) = 0.24
2019-10-22 10:01:17,232: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Source Code Pro for Powerline' (Source Code Pro ExtraLight for Powerline.otf) normal normal light normal>) = 10.24
2019-10-22 10:01:17,232: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Liberation Mono' (LiberationMono-BoldItalic.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,232: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Space Mono for Powerline' (Space Mono Italic for Powerline.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,232: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Source Code Pro for Powerline' (Source Code Pro Light for Powerline.otf) normal normal light normal>) = 10.24
2019-10-22 10:01:17,232: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Roboto Mono Thin for Powerline' (Roboto Mono Thin for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,232: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Space Mono' (SpaceMono-Bold.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,233: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG M DZ for Powerline' (Meslo LG M DZ Bold Italic for Powerline.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,233: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Sans' (DejaVuSansCondensed-Oblique.ttf) oblique normal 400 condensed>) = 1.25
2019-10-22 10:01:17,233: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Go Mono for Powerline' (Go Mono for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,233: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Arimo for Powerline' (Arimo Italic for Powerline.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,233: matplotlib.font_manager DEBUG   : findfont: score(<Font 'monofur for Powerline' (Monofur Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,233: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Inconsolata-g for Powerline' (Inconsolata-g for Powerline.otf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,233: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Anonymous Pro for Powerline' (Anonymice Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,233: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Droid Sans Mono Dotted for Powerline' (Droid Sans Mono Dotted for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,233: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG M DZ for Powerline' (Meslo LG M DZ Italic for Powerline.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,233: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG L for Powerline' (Meslo LG L Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,234: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG L for Powerline' (Meslo LG L Regular for Powerline.ttf) normal normal regular normal>) = 10.05
2019-10-22 10:01:17,234: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Sans' (DejaVuSansCondensed.ttf) normal normal 400 condensed>) = 0.25
2019-10-22 10:01:17,234: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Anonymous Pro for Powerline' (Anonymice Powerline Italic.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,234: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Ubuntu Mono derivative Powerline' (Ubuntu Mono derivative Powerline Bold Italic.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,234: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Sans Mono for Powerline' (DejaVu Sans Mono Bold Oblique for Powerline.ttf) oblique normal bold normal>) = 11.335
2019-10-22 10:01:17,234: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Ubuntu Mono derivative Powerline' (Ubuntu Mono derivative Powerline Italic.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,234: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Ubuntu Mono derivative Powerline' (Ubuntu Mono derivative Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,234: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Sans' (DejaVuSansCondensed-Bold.ttf) normal normal bold condensed>) = 0.5349999999999999
2019-10-22 10:01:17,234: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Liberation Mono' (LiberationMono-Bold.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,234: matplotlib.font_manager DEBUG   : findfont: score(<Font 'IBM 3270 Narrow' (3270Narrow.ttf) normal normal 400 condensed>) = 10.25
2019-10-22 10:01:17,234: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Arimo for Powerline' (Arimo for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,235: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG M DZ for Powerline' (Meslo LG M DZ Regular for Powerline.ttf) normal normal regular normal>) = 10.05
2019-10-22 10:01:17,235: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Roboto Mono Medium for Powerline' (Roboto Mono Medium Italic for Powerline.ttf) italic normal medium normal>) = 11.145
2019-10-22 10:01:17,235: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Liberation Mono for Powerline' (Literation Mono Powerline Bold Italic.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,235: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG M DZ for Powerline' (Meslo LG M DZ Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,235: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Anonymous Pro for Powerline' (Anonymice Powerline Bold Italic.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,235: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Space Mono for Powerline' (Space Mono for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,235: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Liberation Mono' (LiberationMono-Italic.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,235: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG L DZ for Powerline' (Meslo LG L DZ Italic for Powerline.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,235: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG S for Powerline' (Meslo LG S Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,235: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Roboto Mono Light for Powerline' (Roboto Mono Light for Powerline.ttf) normal normal light normal>) = 10.24
2019-10-22 10:01:17,236: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Roboto Mono for Powerline' (Roboto Mono Italic for Powerline.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,236: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Go Mono for Powerline' (Go Mono Bold Italic for Powerline.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,236: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Source Code Pro for Powerline' (Source Code Pro Powerline Italic.otf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,236: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Source Code Pro for Powerline' (Source Code Pro Semibold for Powerline.otf) normal normal semibold normal>) = 10.24
2019-10-22 10:01:17,236: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Liberation Mono' (LiberationMono-Regular.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,236: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Roboto Mono Thin for Powerline' (Roboto Mono Thin Italic for Powerline.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,236: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG S DZ for Powerline' (Meslo LG S DZ Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,236: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Source Code Pro for Powerline' (Source Code Pro Medium for Powerline.otf) normal normal medium normal>) = 10.145
2019-10-22 10:01:17,236: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Hack' (Hack-Regular.ttf) normal normal regular normal>) = 10.05
2019-10-22 10:01:17,236: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Arimo for Powerline' (Arimo Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,237: matplotlib.font_manager DEBUG   : findfont: score(<Font 'DejaVu Sans' (DejaVuSansCondensed-BoldOblique.ttf) oblique normal bold condensed>) = 1.535
2019-10-22 10:01:17,237: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Source Code Pro for Powerline' (Source Code Pro Powerline SemiboldItalic.otf) italic normal semibold normal>) = 11.24
2019-10-22 10:01:17,237: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Inconsolata for Powerline' (Inconsolata for Powerline.otf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,237: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG L for Powerline' (Meslo LG L Bold Italic for Powerline.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,237: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Meslo LG M for Powerline' (Meslo LG M Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,237: matplotlib.font_manager DEBUG   : findfont: score(<Font 'monofur for Powerline' (Monofur Italic for Powerline.ttf) italic normal 400 normal>) = 11.05
2019-10-22 10:01:17,237: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Cousine for Powerline' (Cousine Bold for Powerline.ttf) normal normal bold normal>) = 10.335
2019-10-22 10:01:17,237: matplotlib.font_manager DEBUG   : findfont: score(<Font 'monofur for Powerline' (Monofur for Powerline.ttf) normal normal 400 normal>) = 10.05
2019-10-22 10:01:17,237: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Hack' (Hack-BoldItalic.ttf) italic normal bold normal>) = 11.335
2019-10-22 10:01:17,237: matplotlib.font_manager DEBUG   : findfont: score(<Font 'Noto Mono for Powerline' (Noto Mono for Powerline.ttf) normal normal 400 normal>) = 10.05
