,dataset,trial,n_samples,d_dimensions,nu,gamma,scorer,value,gamma_mean,gamma_scott,gamma_silv,noise
22,tstudent,1,500,2,2,0.005,tka,0.9977700123803959,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
23,tstudent,1,500,2,2,49.99999999999999,ctka,0.498761128472081,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
24,tstudent,1,500,2,3,49.99999999999999,hsic,0.001989013405101147,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
25,tstudent,1,500,2,3,0.005,tka,0.9995233311694935,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
26,tstudent,1,500,2,3,49.99999999999999,ctka,0.4695705743319271,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
27,tstudent,1,500,2,1,0.3771560031677311,hsic,0.002801927260200898,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
28,tstudent,1,500,2,1,0.005,tka,0.9978991100509664,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
29,tstudent,1,500,2,1,49.99999999999999,ctka,0.5309854298449008,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
30,tstudent,1,500,2,2,49.99999999999999,hsic,0.001985449454449031,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
31,tstudent,1,500,2,2,0.005,tka,0.9977697472664524,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
32,tstudent,1,500,2,2,49.99999999999999,ctka,0.49892024899131415,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
33,tstudent,1,500,2,3,49.99999999999999,hsic,0.001988862963078387,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
34,tstudent,1,500,2,3,0.005,tka,0.9995232579238066,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
35,tstudent,1,500,2,3,49.99999999999999,ctka,0.4692599509804441,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
36,tstudent,1,500,2,1,0.3771560031677311,hsic,0.0028019417580470982,1.0,0.35495366597555705,0.35495366597555705,0.0037018690558462057
37,tstudent,1,500,2,1,0.005,tka,0.9978985480065437,1.0,0.35495366597555705,0.35495366597555705,0.0037018690558462057
38,tstudent,1,500,2,1,49.99999999999999,ctka,0.5309589791833095,1.0,0.35495366597555705,0.35495366597555705,0.0037018690558462057
39,tstudent,1,500,2,2,49.99999999999999,hsic,0.0019855860453443534,1.0,0.35495366597555705,0.35495366597555705,0.0037018690558462057
40,tstudent,1,500,2,2,0.005,tka,0.9977700798520722,1.0,0.35495366597555705,0.35495366597555705,0.0037018690558462057
41,tstudent,1,500,2,2,49.99999999999999,ctka,0.4991610301722024,1.0,0.35495366597555705,0.35495366597555705,0.0037018690558462057
42,tstudent,1,500,2,3,49.99999999999999,hsic,0.0019889213353419637,1.0,0.35495366597555705,0.35495366597555705,0.0037018690558462057
43,tstudent,1,500,2,3,0.005,tka,0.9995232846887476,1.0,0.35495366597555705,0.35495366597555705,0.0037018690558462057
44,tstudent,1,500,2,3,49.99999999999999,ctka,0.46952549250842207,1.0,0.35495366597555705,0.35495366597555705,0.0037018690558462057
45,tstudent,1,500,2,1,0.3771560031677311,hsic,0.0028041265638215148,1.0,0.35495366597555705,0.35495366597555705,0.005134832907437549
46,tstudent,1,500,2,1,0.005,tka,0.9978989548232453,1.0,0.35495366597555705,0.35495366597555705,0.005134832907437549
47,tstudent,1,500,2,1,49.99999999999999,ctka,0.5307128034184012,1.0,0.35495366597555705,0.35495366597555705,0.005134832907437549
48,tstudent,1,500,2,2,49.99999999999999,hsic,0.0019853538029341784,1.0,0.35495366597555705,0.35495366597555705,0.005134832907437549
49,tstudent,1,500,2,2,0.005,tka,0.997770428885048,1.0,0.35495366597555705,0.35495366597555705,0.005134832907437549
50,tstudent,1,500,2,2,49.99999999999999,ctka,0.49913567264362724,1.0,0.35495366597555705,0.35495366597555705,0.005134832907437549
51,tstudent,1,500,2,3,49.99999999999999,hsic,0.0019889866547575363,1.0,0.35495366597555705,0.35495366597555705,0.005134832907437549
52,tstudent,1,500,2,3,0.005,tka,0.9995232452019404,1.0,0.35495366597555705,0.35495366597555705,0.005134832907437549
53,tstudent,1,500,2,3,49.99999999999999,ctka,0.4697591557723217,1.0,0.35495366597555705,0.35495366597555705,0.005134832907437549
54,tstudent,1,500,2,1,0.3771560031677311,hsic,0.0028025230214407952,1.0,0.35495366597555705,0.35495366597555705,0.007122485584859914
55,tstudent,1,500,2,1,0.005,tka,0.9978987062747534,1.0,0.35495366597555705,0.35495366597555705,0.007122485584859914
56,tstudent,1,500,2,1,49.99999999999999,ctka,0.5306871884256709,1.0,0.35495366597555705,0.35495366597555705,0.007122485584859914
57,tstudent,1,500,2,2,49.99999999999999,hsic,0.0019854839156373005,1.0,0.35495366597555705,0.35495366597555705,0.007122485584859914
58,tstudent,1,500,2,2,0.005,tka,0.9977699498793333,1.0,0.35495366597555705,0.35495366597555705,0.007122485584859914
59,tstudent,1,500,2,2,49.99999999999999,ctka,0.49912691914492907,1.0,0.35495366597555705,0.35495366597555705,0.007122485584859914
60,tstudent,1,500,2,3,49.99999999999999,hsic,0.0019890546799798195,1.0,0.35495366597555705,0.35495366597555705,0.007122485584859914
61,tstudent,1,500,2,3,0.005,tka,0.9995231857114745,1.0,0.35495366597555705,0.35495366597555705,0.007122485584859914
62,tstudent,1,500,2,3,49.99999999999999,ctka,0.4688057765176544,1.0,0.35495366597555705,0.35495366597555705,0.007122485584859914
63,tstudent,1,500,2,1,0.3771560031677311,hsic,0.0028018547646134697,1.0,0.35495366597555705,0.35495366597555705,0.009879542688342922
64,tstudent,1,500,2,1,0.005,tka,0.9978985081602091,1.0,0.35495366597555705,0.35495366597555705,0.009879542688342922
65,tstudent,1,500,2,1,49.99999999999999,ctka,0.5307731687884049,1.0,0.35495366597555705,0.35495366597555705,0.009879542688342922
66,tstudent,1,500,2,2,49.99999999999999,hsic,0.0019860767425430984,1.0,0.35495366597555705,0.35495366597555705,0.009879542688342922
67,tstudent,1,500,2,2,0.005,tka,0.9977691128656284,1.0,0.35495366597555705,0.35495366597555705,0.009879542688342922
68,tstudent,1,500,2,2,49.99999999999999,ctka,0.49875175842743663,1.0,0.35495366597555705,0.35495366597555705,0.009879542688342922
69,tstudent,1,500,2,3,49.99999999999999,hsic,0.0019882165819407518,1.0,0.35495366597555705,0.35495366597555705,0.009879542688342922
70,tstudent,1,500,2,3,0.005,tka,0.9995232190077823,1.0,0.35495366597555705,0.35495366597555705,0.009879542688342922
71,tstudent,1,500,2,3,49.99999999999999,ctka,0.47003081319216444,1.0,0.35495366597555705,0.35495366597555705,0.009879542688342922
72,tstudent,1,500,2,1,0.3771560031677311,hsic,0.0027991092672228464,1.0,0.35495366597555705,0.35495366597555705,0.013703834506631679
73,tstudent,1,500,2,1,0.005,tka,0.9978991905459491,1.0,0.35495366597555705,0.35495366597555705,0.013703834506631679
74,tstudent,1,500,2,1,49.99999999999999,ctka,0.5311117090078532,1.0,0.35495366597555705,0.35495366597555705,0.013703834506631679
75,tstudent,1,500,2,2,49.99999999999999,hsic,0.0019842909364475286,1.0,0.35495366597555705,0.35495366597555705,0.013703834506631679
76,tstudent,1,500,2,2,0.005,tka,0.9977693443950112,1.0,0.35495366597555705,0.35495366597555705,0.013703834506631679
77,tstudent,1,500,2,2,49.99999999999999,ctka,0.49896615891660534,1.0,0.35495366597555705,0.35495366597555705,0.013703834506631679
78,tstudent,1,500,2,3,49.99999999999999,hsic,0.0019879777627758296,1.0,0.35495366597555705,0.35495366597555705,0.013703834506631679
79,tstudent,1,500,2,3,0.005,tka,0.9995234383775384,1.0,0.35495366597555705,0.35495366597555705,0.013703834506631679
80,tstudent,1,500,2,3,49.99999999999999,ctka,0.4699128381782517,1.0,0.35495366597555705,0.35495366597555705,0.013703834506631679
81,tstudent,1,500,2,1,0.3771560031677311,hsic,0.0028046511587055158,1.0,0.35495366597555705,0.35495366597555705,0.019008479046983877
82,tstudent,1,500,2,1,0.005,tka,0.9978991923508153,1.0,0.35495366597555705,0.35495366597555705,0.019008479046983877
83,tstudent,1,500,2,1,49.99999999999999,ctka,0.5299694710285987,1.0,0.35495366597555705,0.35495366597555705,0.019008479046983877
84,tstudent,1,500,2,2,49.99999999999999,hsic,0.001987622279741556,1.0,0.35495366597555705,0.35495366597555705,0.019008479046983877
85,tstudent,1,500,2,2,0.005,tka,0.9977709050186391,1.0,0.35495366597555705,0.35495366597555705,0.019008479046983877
86,tstudent,1,500,2,2,49.99999999999999,ctka,0.4984305055153535,1.0,0.35495366597555705,0.35495366597555705,0.019008479046983877
87,tstudent,1,500,2,3,49.99999999999999,hsic,0.0019885137244308082,1.0,0.35495366597555705,0.35495366597555705,0.019008479046983877
88,tstudent,1,500,2,3,0.005,tka,0.99952291718403,1.0,0.35495366597555705,0.35495366597555705,0.019008479046983877
89,tstudent,1,500,2,3,49.99999999999999,ctka,0.46944999071287474,1.0,0.35495366597555705,0.35495366597555705,0.019008479046983877
90,tstudent,1,500,2,1,0.3771560031677311,hsic,0.0027957569368950723,1.0,0.35495366597555705,0.35495366597555705,0.026366508987303583
91,tstudent,1,500,2,1,0.005,tka,0.9978986634267896,1.0,0.35495366597555705,0.35495366597555705,0.026366508987303583
92,tstudent,1,500,2,1,49.99999999999999,ctka,0.5311598884671225,1.0,0.35495366597555705,0.35495366597555705,0.026366508987303583
93,tstudent,1,500,2,2,49.99999999999999,hsic,0.001985037195269014,1.0,0.35495366597555705,0.35495366597555705,0.026366508987303583
94,tstudent,1,500,2,2,0.005,tka,0.9977672099240136,1.0,0.35495366597555705,0.35495366597555705,0.026366508987303583
95,tstudent,1,500,2,2,49.99999999999999,ctka,0.49866797691749865,1.0,0.35495366597555705,0.35495366597555705,0.026366508987303583
96,tstudent,1,500,2,3,49.99999999999999,hsic,0.001990939382088076,1.0,0.35495366597555705,0.35495366597555705,0.026366508987303583
97,tstudent,1,500,2,3,0.005,tka,0.9995230283975088,1.0,0.35495366597555705,0.35495366597555705,0.026366508987303583
98,tstudent,1,500,2,3,49.99999999999999,ctka,0.46925058341881626,1.0,0.35495366597555705,0.35495366597555705,0.026366508987303583
99,tstudent,1,500,2,1,0.3771560031677311,hsic,0.002811245862718427,1.0,0.35495366597555705,0.35495366597555705,0.036572773363888283
100,tstudent,1,500,2,1,0.005,tka,0.9978970616902538,1.0,0.35495366597555705,0.35495366597555705,0.036572773363888283
101,tstudent,1,500,2,1,49.99999999999999,ctka,0.5292946918000679,1.0,0.35495366597555705,0.35495366597555705,0.036572773363888283
102,tstudent,1,500,2,2,49.99999999999999,hsic,0.0019820319168578036,1.0,0.35495366597555705,0.35495366597555705,0.036572773363888283
103,tstudent,1,500,2,2,0.005,tka,0.9977685130029113,1.0,0.35495366597555705,0.35495366597555705,0.036572773363888283
104,tstudent,1,500,2,2,49.99999999999999,ctka,0.49793053406594,1.0,0.35495366597555705,0.35495366597555705,0.036572773363888283
105,tstudent,1,500,2,3,49.99999999999999,hsic,0.001986066998743679,1.0,0.35495366597555705,0.35495366597555705,0.036572773363888283
106,tstudent,1,500,2,3,0.005,tka,0.9995228282232561,1.0,0.35495366597555705,0.35495366597555705,0.036572773363888283
107,tstudent,1,500,2,3,49.99999999999999,ctka,0.4665894152090462,1.0,0.35495366597555705,0.35495366597555705,0.036572773363888283
108,tstudent,1,500,2,1,0.3771560031677311,hsic,0.0028052868678676234,1.0,0.35495366597555705,0.35495366597555705,0.050729800906537274
109,tstudent,1,500,2,1,0.005,tka,0.997897739805349,1.0,0.35495366597555705,0.35495366597555705,0.050729800906537274
110,tstudent,1,500,2,1,49.99999999999999,ctka,0.5309600065257639,1.0,0.35495366597555705,0.35495366597555705,0.050729800906537274
111,tstudent,1,500,2,2,49.99999999999999,hsic,0.001986647153799615,1.0,0.35495366597555705,0.35495366597555705,0.050729800906537274
112,tstudent,1,500,2,2,0.005,tka,0.9977679673636617,1.0,0.35495366597555705,0.35495366597555705,0.050729800906537274
113,tstudent,1,500,2,2,49.99999999999999,ctka,0.5018783407563399,1.0,0.35495366597555705,0.35495366597555705,0.050729800906537274
114,tstudent,1,500,2,3,49.99999999999999,hsic,0.001989054045653347,1.0,0.35495366597555705,0.35495366597555705,0.050729800906537274
115,tstudent,1,500,2,3,0.005,tka,0.9995227770990962,1.0,0.35495366597555705,0.35495366597555705,0.050729800906537274
116,tstudent,1,500,2,3,49.99999999999999,ctka,0.4659480737115728,1.0,0.35495366597555705,0.35495366597555705,0.050729800906537274
117,tstudent,1,500,2,1,0.3771560031677311,hsic,0.0027929489729622238,1.0,0.35495366597555705,0.35495366597555705,0.0703669003827306
118,tstudent,1,500,2,1,0.005,tka,0.99789997121421,1.0,0.35495366597555705,0.35495366597555705,0.0703669003827306
119,tstudent,1,500,2,1,49.99999999999999,ctka,0.5312993596902094,1.0,0.35495366597555705,0.35495366597555705,0.0703669003827306
120,tstudent,1,500,2,2,49.99999999999999,hsic,0.001984067284816255,1.0,0.35495366597555705,0.35495366597555705,0.0703669003827306
121,tstudent,1,500,2,2,0.005,tka,0.9977726075273071,1.0,0.35495366597555705,0.35495366597555705,0.0703669003827306
122,tstudent,1,500,2,2,49.99999999999999,ctka,0.499122482307288,1.0,0.35495366597555705,0.35495366597555705,0.0703669003827306
123,tstudent,1,500,2,3,49.99999999999999,hsic,0.0019861406203254104,1.0,0.35495366597555705,0.35495366597555705,0.0703669003827306
124,tstudent,1,500,2,3,0.005,tka,0.9995229093509514,1.0,0.35495366597555705,0.35495366597555705,0.0703669003827306
125,tstudent,1,500,2,3,49.99999999999999,ctka,0.4733128238184471,1.0,0.35495366597555705,0.35495366597555705,0.0703669003827306
126,tstudent,1,500,2,1,0.3771560031677311,hsic,0.0027922882122981083,1.0,0.35495366597555705,0.35495366597555705,0.09760536373079001
127,tstudent,1,500,2,1,0.005,tka,0.9978920099967267,1.0,0.35495366597555705,0.35495366597555705,0.09760536373079001
128,tstudent,1,500,2,1,49.99999999999999,ctka,0.5341276304323578,1.0,0.35495366597555705,0.35495366597555705,0.09760536373079001
129,tstudent,1,500,2,2,49.99999999999999,hsic,0.001983634664052018,1.0,0.35495366597555705,0.35495366597555705,0.09760536373079001
130,tstudent,1,500,2,2,0.005,tka,0.9977664616541797,1.0,0.35495366597555705,0.35495366597555705,0.09760536373079001
131,tstudent,1,500,2,2,49.99999999999999,ctka,0.49676546716998377,1.0,0.35495366597555705,0.35495366597555705,0.09760536373079001
132,tstudent,1,500,2,3,49.99999999999999,hsic,0.0019960300896182145,1.0,0.35495366597555705,0.35495366597555705,0.09760536373079001
133,tstudent,1,500,2,3,0.005,tka,0.9995206183494062,1.0,0.35495366597555705,0.35495366597555705,0.09760536373079001
134,tstudent,1,500,2,3,49.99999999999999,ctka,0.47743722210395584,1.0,0.35495366597555705,0.35495366597555705,0.09760536373079001
135,tstudent,1,500,2,1,0.3771560031677311,hsic,0.002808582047812349,1.0,0.35495366597555705,0.35495366597555705,0.13538761800225446
136,tstudent,1,500,2,1,0.005,tka,0.9979087049918566,1.0,0.35495366597555705,0.35495366597555705,0.13538761800225446
137,tstudent,1,500,2,1,49.99999999999999,ctka,0.5353214722801134,1.0,0.35495366597555705,0.35495366597555705,0.13538761800225446
138,tstudent,1,500,2,2,49.99999999999999,hsic,0.0019847114273146365,1.0,0.35495366597555705,0.35495366597555705,0.13538761800225446
139,tstudent,1,500,2,2,0.005,tka,0.9977683925654796,1.0,0.35495366597555705,0.35495366597555705,0.13538761800225446
140,tstudent,1,500,2,2,49.99999999999999,ctka,0.4938086211924948,1.0,0.35495366597555705,0.35495366597555705,0.13538761800225446
141,tstudent,1,500,2,3,49.99999999999999,hsic,0.0019910798064623862,1.0,0.35495366597555705,0.35495366597555705,0.13538761800225446
142,tstudent,1,500,2,3,0.005,tka,0.9995230108319332,1.0,0.35495366597555705,0.35495366597555705,0.13538761800225446
143,tstudent,1,500,2,3,49.99999999999999,ctka,0.4713006936216527,1.0,0.35495366597555705,0.35495366597555705,0.13538761800225446
144,tstudent,1,500,2,1,0.3771560031677311,hsic,0.002789753590050288,1.0,0.35495366597555705,0.35495366597555705,0.18779508018514912
145,tstudent,1,500,2,1,0.005,tka,0.9978975035593808,1.0,0.35495366597555705,0.35495366597555705,0.18779508018514912
146,tstudent,1,500,2,1,49.99999999999999,ctka,0.5290379600722689,1.0,0.35495366597555705,0.35495366597555705,0.18779508018514912
147,tstudent,1,500,2,2,49.99999999999999,hsic,0.0019794584207189526,1.0,0.35495366597555705,0.35495366597555705,0.18779508018514912
148,tstudent,1,500,2,2,0.005,tka,0.9977611619745824,1.0,0.35495366597555705,0.35495366597555705,0.18779508018514912
149,tstudent,1,500,2,2,49.99999999999999,ctka,0.49132240007144157,1.0,0.35495366597555705,0.35495366597555705,0.18779508018514912
150,tstudent,1,500,2,3,49.99999999999999,hsic,0.001974610933430389,1.0,0.35495366597555705,0.35495366597555705,0.18779508018514912
151,tstudent,1,500,2,3,0.005,tka,0.9995185342486186,1.0,0.35495366597555705,0.35495366597555705,0.18779508018514912
152,tstudent,1,500,2,3,49.99999999999999,ctka,0.47834921315916157,1.0,0.35495366597555705,0.35495366597555705,0.18779508018514912
153,tstudent,1,500,2,1,0.3771560031677311,hsic,0.002735860225581437,1.0,0.35495366597555705,0.35495366597555705,0.2604890510826428
154,tstudent,1,500,2,1,0.005,tka,0.9978844563999086,1.0,0.35495366597555705,0.35495366597555705,0.2604890510826428
155,tstudent,1,500,2,1,49.99999999999999,ctka,0.5309893159041481,1.0,0.35495366597555705,0.35495366597555705,0.2604890510826428
156,tstudent,1,500,2,2,49.99999999999999,hsic,0.0019809418152647628,1.0,0.35495366597555705,0.35495366597555705,0.2604890510826428
157,tstudent,1,500,2,2,0.005,tka,0.9977838821213499,1.0,0.35495366597555705,0.35495366597555705,0.2604890510826428
158,tstudent,1,500,2,2,49.99999999999999,ctka,0.49643209992622145,1.0,0.35495366597555705,0.35495366597555705,0.2604890510826428
159,tstudent,1,500,2,3,49.99999999999999,hsic,0.0019727117840955153,1.0,0.35495366597555705,0.35495366597555705,0.2604890510826428
160,tstudent,1,500,2,3,0.005,tka,0.9995252149917042,1.0,0.35495366597555705,0.35495366597555705,0.2604890510826428
161,tstudent,1,500,2,3,49.99999999999999,ctka,0.4608712758340833,1.0,0.35495366597555705,0.35495366597555705,0.2604890510826428
162,tstudent,1,500,2,1,0.3771560031677311,hsic,0.0026060121403381343,1.0,0.35495366597555705,0.35495366597555705,0.3613222756796251
163,tstudent,1,500,2,1,0.005,tka,0.9979016261263851,1.0,0.35495366597555705,0.35495366597555705,0.3613222756796251
164,tstudent,1,500,2,1,49.99999999999999,ctka,0.5292373226361199,1.0,0.35495366597555705,0.35495366597555705,0.3613222756796251
165,tstudent,1,500,2,2,49.99999999999999,hsic,0.001979692029241784,1.0,0.35495366597555705,0.35495366597555705,0.3613222756796251
166,tstudent,1,500,2,2,0.005,tka,0.9977953842741094,1.0,0.35495366597555705,0.35495366597555705,0.3613222756796251
167,tstudent,1,500,2,2,49.99999999999999,ctka,0.5211700719743586,1.0,0.35495366597555705,0.35495366597555705,0.3613222756796251
168,tstudent,1,500,2,3,49.99999999999999,hsic,0.0019841855891938173,1.0,0.35495366597555705,0.35495366597555705,0.3613222756796251
169,tstudent,1,500,2,3,0.005,tka,0.9995186506938519,1.0,0.35495366597555705,0.35495366597555705,0.3613222756796251
170,tstudent,1,500,2,3,49.99999999999999,ctka,0.46246148433950673,1.0,0.35495366597555705,0.35495366597555705,0.3613222756796251
171,tstudent,1,500,2,1,0.3771560031677311,hsic,0.0029846912019727955,1.0,0.35495366597555705,0.35495366597555705,0.5011872336272722
172,tstudent,1,500,2,1,0.005,tka,0.9978556653377032,1.0,0.35495366597555705,0.35495366597555705,0.5011872336272722
173,tstudent,1,500,2,1,49.99999999999999,ctka,0.5455229529805316,1.0,0.35495366597555705,0.35495366597555705,0.5011872336272722
174,tstudent,1,500,2,2,49.99999999999999,hsic,0.001983783720121087,1.0,0.35495366597555705,0.35495366597555705,0.5011872336272722
175,tstudent,1,500,2,2,0.005,tka,0.9977382354362085,1.0,0.35495366597555705,0.35495366597555705,0.5011872336272722
176,tstudent,1,500,2,2,49.99999999999999,ctka,0.49301378626603615,1.0,0.35495366597555705,0.35495366597555705,0.5011872336272722
177,tstudent,1,500,2,3,49.99999999999999,hsic,0.0019755855834602217,1.0,0.35495366597555705,0.35495366597555705,0.5011872336272722
178,tstudent,1,500,2,3,0.005,tka,0.9994950051487262,1.0,0.35495366597555705,0.35495366597555705,0.5011872336272722
179,tstudent,1,500,2,3,49.99999999999999,ctka,0.4683783202903227,1.0,0.35495366597555705,0.35495366597555705,0.5011872336272722
180,tstudent,2,500,2,1,0.3125275962636988,hsic,0.004259897027675403,1.0,0.35495366597555705,0.35495366597555705,0.001
181,tstudent,2,500,2,1,0.005,tka,0.996843518419666,1.0,0.35495366597555705,0.35495366597555705,0.001
182,tstudent,2,500,2,1,49.99999999999999,ctka,0.5430697525969327,1.0,0.35495366597555705,0.35495366597555705,0.001
183,tstudent,2,500,2,2,0.4551490889957608,hsic,0.0028851782047253473,1.0,0.35495366597555705,0.35495366597555705,0.001
184,tstudent,2,500,2,2,0.005,tka,0.9980715371134721,1.0,0.35495366597555705,0.35495366597555705,0.001
185,tstudent,2,500,2,2,49.99999999999999,ctka,0.5100518468341199,1.0,0.35495366597555705,0.35495366597555705,0.001
186,tstudent,2,500,2,3,0.7999293598030295,hsic,0.002688417584376623,1.0,0.35495366597555705,0.35495366597555705,0.001
187,tstudent,2,500,2,3,0.005,tka,0.9993915843039917,1.0,0.35495366597555705,0.35495366597555705,0.001
188,tstudent,2,500,2,3,49.99999999999999,ctka,0.46595272102589674,1.0,0.35495366597555705,0.35495366597555705,0.001
189,tstudent,2,500,2,1,0.3125275962636988,hsic,0.004259382158852309,1.0,0.35495366597555705,0.35495366597555705,0.0013870919878509274
190,tstudent,2,500,2,1,0.005,tka,0.9968435422184885,1.0,0.35495366597555705,0.35495366597555705,0.0013870919878509274
191,tstudent,2,500,2,1,49.99999999999999,ctka,0.5431349173663645,1.0,0.35495366597555705,0.35495366597555705,0.0013870919878509274
192,tstudent,2,500,2,2,0.4551490889957608,hsic,0.002885517944347115,1.0,0.35495366597555705,0.35495366597555705,0.0013870919878509274
193,tstudent,2,500,2,2,0.005,tka,0.9980715082403602,1.0,0.35495366597555705,0.35495366597555705,0.0013870919878509274
194,tstudent,2,500,2,2,49.99999999999999,ctka,0.5101070897847308,1.0,0.35495366597555705,0.35495366597555705,0.0013870919878509274
195,tstudent,2,500,2,3,0.7999293598030295,hsic,0.002688831538559387,1.0,0.35495366597555705,0.35495366597555705,0.0013870919878509274
196,tstudent,2,500,2,3,0.005,tka,0.9993916018141707,1.0,0.35495366597555705,0.35495366597555705,0.0013870919878509274
197,tstudent,2,500,2,3,49.99999999999999,ctka,0.46583649432947877,1.0,0.35495366597555705,0.35495366597555705,0.0013870919878509274
198,tstudent,2,500,2,1,0.3125275962636988,hsic,0.004259730256262401,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
199,tstudent,2,500,2,1,0.005,tka,0.9968433220081132,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
200,tstudent,2,500,2,1,49.99999999999999,ctka,0.5430816914106293,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
201,tstudent,2,500,2,2,0.4551490889957608,hsic,0.0028851047648439415,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
202,tstudent,2,500,2,2,0.005,tka,0.9980715188496616,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
203,tstudent,2,500,2,2,49.99999999999999,ctka,0.5098863518318758,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
204,tstudent,2,500,2,3,0.7999293598030295,hsic,0.002689088136925229,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
205,tstudent,2,500,2,3,0.005,tka,0.9993915182890886,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
206,tstudent,2,500,2,3,49.99999999999999,ctka,0.4659046185360916,1.0,0.35495366597555705,0.35495366597555705,0.001924024182760239
207,tstudent,2,500,2,1,0.3125275962636988,hsic,0.004258726846507898,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
208,tstudent,2,500,2,1,0.005,tka,0.996843603003832,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
209,tstudent,2,500,2,1,49.99999999999999,ctka,0.5432636455648345,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
210,tstudent,2,500,2,2,0.4551490889957608,hsic,0.0028864015660557763,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
211,tstudent,2,500,2,2,0.005,tka,0.9980716494710922,1.0,0.35495366597555705,0.35495366597555705,0.002668798528338159
