,trial,function,noise,init_gamma,gamma,scorer,value,mi
0,1,line,0.001,5.865526724235457,586.5526724235456,hsic,0.04579455088963004,5.329691160485032
1,1,line,0.001,5.865526724235457,486.04263290237213,hsic,0.04967117734480119,5.329691160485032
2,1,line,0.001,5.865526724235457,402.755715053813,hsic,0.053804301764273275,5.329691160485032
3,1,line,0.001,5.865526724235457,333.74061250526313,hsic,0.05819490792976345,5.329691160485032
4,1,line,0.001,5.865526724235457,276.5517465605818,hsic,0.06283946986539661,5.329691160485032
5,1,line,0.001,5.865526724235457,229.16260610776644,hsic,0.06772879803538481,5.329691160485032
6,1,line,0.001,5.865526724235457,189.8939373597454,hsic,0.07284671790270125,5.329691160485032
7,1,line,0.001,5.865526724235457,157.35423880207313,hsic,0.07816854432490496,5.329691160485032
8,1,line,0.001,5.865526724235457,130.39045276138816,hsic,0.0836593294636827,5.329691160485032
9,1,line,0.001,5.865526724235457,108.04710632997438,hsic,0.08927189400045416,5.329691160485032
10,1,line,0.001,5.865526724235457,89.53245378819491,hsic,0.09494466910743306,5.329691160485032
11,1,line,0.001,5.865526724235457,74.19042076753378,hsic,0.10059937213599157,5.329691160485032
12,1,line,0.001,5.865526724235457,61.47735598406494,hsic,0.10613856140010208,5.329691160485032
13,1,line,0.001,5.865526724235457,50.942766730410085,hsic,0.11144322596296516,5.329691160485032
14,1,line,0.001,5.865526724235457,42.21335548037637,hsic,0.11637076581728069,5.329691160485032
15,1,line,0.001,5.865526724235457,34.97979193675957,hsic,0.12075394871118007,5.329691160485032
16,1,line,0.001,5.865526724235457,28.985751784356378,hsic,0.12440166152558507,5.329691160485032
17,1,line,0.001,5.865526724235457,24.018833731866682,hsic,0.1271025594846413,5.329691160485032
18,1,line,0.001,5.865526724235457,19.903032984309643,hsic,0.12863309290629477,5.329691160485032
19,1,line,0.001,5.865526724235457,16.49250444033658,hsic,0.12877165387102946,5.329691160485032
20,1,line,0.001,5.865526724235457,13.666394610758704,hsic,0.12732014836299377,5.329691160485032
21,1,line,0.001,5.865526724235457,11.324559125185408,hsic,0.12413244569986934,5.329691160485032
22,1,line,0.001,5.865526724235457,9.384014074850459,hsic,0.11914585676208014,5.329691160485032
23,1,line,0.001,5.865526724235457,7.775995443491469,hsic,0.11240847729395122,5.329691160485032
24,1,line,0.001,5.865526724235457,6.443522426000159,hsic,0.10409418548253711,5.329691160485032
25,1,line,0.001,5.865526724235457,5.339378290032114,hsic,0.0944994539536326,5.329691160485032
26,1,line,0.001,5.865526724235457,4.424437231572319,hsic,0.08402073771030756,5.329691160485032
27,1,line,0.001,5.865526724235457,3.6662779358915882,hsic,0.07311567230553877,5.329691160485032
28,1,line,0.001,5.865526724235457,3.038034714853154,hsic,0.06225435682868085,5.329691160485032
29,1,line,0.001,5.865526724235457,2.5174455101447073,hsic,0.05186888175129696,5.329691160485032
30,1,line,0.001,5.865526724235457,2.0860630280368877,hsic,0.042310179402311736,5.329691160485032
31,1,line,0.001,5.865526724235457,1.7286010519021258,hsic,0.03382024223307816,5.329691160485032
32,1,line,0.001,5.865526724235457,1.4323927688077016,hsic,0.026523984062473267,5.329691160485032
33,1,line,0.001,5.865526724235457,1.1869419157618124,hsic,0.0204396186916457,5.329691160485032
34,1,line,0.001,5.865526724235457,0.9835508402943194,hsic,0.015501876047443993,5.329691160485032
35,1,line,0.001,5.865526724235457,0.8150122955450402,hsic,0.011590520602783167,5.329691160485032
36,1,line,0.001,5.865526724235457,0.6753540484911036,hsic,0.008557564231873269,5.329691160485032
37,1,line,0.001,5.865526724235457,0.5596272514003049,hsic,0.006249054800795738,5.329691160485032
38,1,line,0.001,5.865526724235457,0.46373107736539415,hsic,0.004519960349214853,5.329691160485032
39,1,line,0.001,5.865526724235457,0.38426740580695073,hsic,0.0032425881190690743,5.329691160485032
40,1,line,0.001,5.865526724235457,0.3184204086655478,hsic,0.002309959789668906,5.329691160485032
41,1,line,0.001,5.865526724235457,0.26385677037014127,hsic,0.0016357964348384234,5.329691160485032
42,1,line,0.001,5.865526724235457,0.21864300583599552,hsic,0.0011525614291789184,5.329691160485032
43,1,line,0.001,5.865526724235457,0.18117694662122227,hsic,0.0008086344159346015,5.329691160485032
44,1,line,0.001,5.865526724235457,0.1501309674255549,hsic,0.0005653115272719676,5.329691160485032
45,1,line,0.001,5.865526724235457,0.1244049411388681,hsic,0.00039402292053572913,5.329691160485032
46,1,line,0.001,5.865526724235457,0.10308725538213542,hsic,0.00027394634425366026,5.329691160485032
47,1,line,0.001,5.865526724235457,0.08542250914583166,hsic,0.00019006370143817192,5.329691160485032
48,1,line,0.001,5.865526724235457,0.07078474484280659,hsic,0.00013163559907045653,5.329691160485032
49,1,line,0.001,5.865526724235457,0.05865526724235457,hsic,9.10363035125127e-05,5.329691160485032
50,1,line,0.001,5.865526724235457,586.5526724235456,tka,0.9994241586635063,5.329691160485032
51,1,line,0.001,5.865526724235457,486.04263290237213,tka,0.9995234106138653,5.329691160485032
52,1,line,0.001,5.865526724235457,402.755715053813,tka,0.999605652998467,5.329691160485032
53,1,line,0.001,5.865526724235457,333.74061250526313,tka,0.9996737856836498,5.329691160485032
54,1,line,0.001,5.865526724235457,276.5517465605818,tka,0.9997302169483915,5.329691160485032
55,1,line,0.001,5.865526724235457,229.16260610776644,tka,0.9997769471494328,5.329691160485032
56,1,line,0.001,5.865526724235457,189.8939373597454,tka,0.9998156377591065,5.329691160485032
57,1,line,0.001,5.865526724235457,157.35423880207313,tka,0.9998476678677274,5.329691160485032
58,1,line,0.001,5.865526724235457,130.39045276138816,tka,0.9998741807915591,5.329691160485032
59,1,line,0.001,5.865526724235457,108.04710632997438,tka,0.9998961233121141,5.329691160485032
60,1,line,0.001,5.865526724235457,89.53245378819491,tka,0.9999142792116367,5.329691160485032
61,1,line,0.001,5.865526724235457,74.19042076753378,tka,0.9999292978206011,5.329691160485032
62,1,line,0.001,5.865526724235457,61.47735598406494,tka,0.9999417177770609,5.329691160485032
63,1,line,0.001,5.865526724235457,50.942766730410085,tka,0.9999519862537294,5.329691160485032
64,1,line,0.001,5.865526724235457,42.21335548037637,tka,0.9999604743135827,5.329691160485032
65,1,line,0.001,5.865526724235457,34.97979193675957,tka,0.9999674893631861,5.329691160485032
66,1,line,0.001,5.865526724235457,28.985751784356378,tka,0.9999732855998859,5.329691160485032
67,1,line,0.001,5.865526724235457,24.018833731866682,tka,0.9999780730165777,5.329691160485032
