,dataset,trial,n_samples,d_dimensions,nu,gamma,scorer,value
94,gauss,2,1000,3,,0.005,tka,0.999490098986145
95,gauss,2,1000,3,,49.99999999999999,ctka,0.8989600756207984
96,gauss,3,1000,3,,0.18824679033962335,hsic,0.02851694039417933
97,gauss,3,1000,3,,0.005,tka,0.9991437229250828
98,gauss,3,1000,3,,49.99999999999999,ctka,0.707733934416332
99,gauss,4,1000,3,,0.12975121056998673,hsic,0.045457805121473745
100,gauss,4,1000,3,,0.005,tka,0.9984830798618588
101,gauss,4,1000,3,,49.99999999999999,ctka,0.827904463803276
102,gauss,5,1000,3,,0.15628579248441177,hsic,0.05231373363377188
103,gauss,5,1000,3,,0.005,tka,0.9995347272094777
104,gauss,5,1000,3,,0.005,ctka,0.9537992100554262
105,gauss,1,1000,10,,0.0105245207225601,hsic,0.03895847067764578
106,gauss,1,1000,10,,49.99999999999999,tka,1.0
107,gauss,1,1000,10,,21.643806405415287,ctka,0.9999999999999951
108,gauss,2,1000,10,,0.0105245207225601,hsic,0.04125041759280106
109,gauss,2,1000,10,,49.99999999999999,tka,1.0
110,gauss,2,1000,10,,49.99999999999999,ctka,1.0000000000000053
111,gauss,3,1000,10,,0.0105245207225601,hsic,0.038494200925968156
112,gauss,3,1000,10,,49.99999999999999,tka,1.0
113,gauss,3,1000,10,,49.99999999999999,ctka,1.0000000000000053
114,gauss,4,1000,10,,0.0105245207225601,hsic,0.04235336763842513
115,gauss,4,1000,10,,49.99999999999999,tka,1.0
116,gauss,4,1000,10,,10.282561541743256,ctka,0.9999999999999571
117,gauss,5,1000,10,,0.0105245207225601,hsic,0.035568302414329
118,gauss,5,1000,10,,49.99999999999999,tka,1.0
119,gauss,5,1000,10,,13.592941213664698,ctka,0.999999999999998
120,gauss,1,1000,50,,0.005,hsic,0.0010803728440897757
121,gauss,1,1000,50,,49.99999999999999,tka,1.0
122,gauss,1,1000,50,,49.99999999999999,ctka,1.0000000000000053
123,gauss,2,1000,50,,0.005,hsic,0.001064653788245154
124,gauss,2,1000,50,,49.99999999999999,tka,1.0
125,gauss,2,1000,50,,49.99999999999999,ctka,1.0000000000000053
126,gauss,3,1000,50,,0.005,hsic,0.0010585481929936073
127,gauss,3,1000,50,,49.99999999999999,tka,1.0
128,gauss,3,1000,50,,49.99999999999999,ctka,1.0000000000000053
129,gauss,4,1000,50,,0.005,hsic,0.0010629377854553907
130,gauss,4,1000,50,,49.99999999999999,tka,1.0
131,gauss,4,1000,50,,49.99999999999999,ctka,1.0000000000000053
132,gauss,5,1000,50,,0.005,hsic,0.0010611463086213828
133,gauss,5,1000,50,,49.99999999999999,tka,1.0
134,gauss,5,1000,50,,49.99999999999999,ctka,1.0000000000000053
135,gauss,1,1000,100,,49.99999999999999,hsic,0.0009990000000000014
136,gauss,1,1000,100,,49.99999999999999,tka,1.0
137,gauss,1,1000,100,,49.99999999999999,ctka,1.0000000000000053
138,gauss,2,1000,100,,49.99999999999999,hsic,0.0009990000000000014
139,gauss,2,1000,100,,49.99999999999999,tka,1.0
140,gauss,2,1000,100,,49.99999999999999,ctka,1.0000000000000053
141,gauss,3,1000,100,,49.99999999999999,hsic,0.0009990000000000014
142,gauss,3,1000,100,,49.99999999999999,tka,1.0
143,gauss,3,1000,100,,49.99999999999999,ctka,1.0000000000000053
144,gauss,4,1000,100,,49.99999999999999,hsic,0.0009990000000000014
145,gauss,4,1000,100,,49.99999999999999,tka,1.0
146,gauss,4,1000,100,,49.99999999999999,ctka,1.0000000000000053
147,gauss,5,1000,100,,49.99999999999999,hsic,0.0009990000000000014
148,gauss,5,1000,100,,49.99999999999999,tka,1.0
149,gauss,5,1000,100,,49.99999999999999,ctka,1.0000000000000053
150,gauss,1,5000,2,,0.5238078763948323,hsic,0.028041822035956794
151,gauss,1,5000,2,,0.005,tka,0.9998361867493905
152,gauss,1,5000,2,,0.005,ctka,0.6033897758961462
153,gauss,2,5000,2,,0.2997421251594704,hsic,0.030124669265021824
154,gauss,2,5000,2,,0.005,tka,0.9996914522449839
155,gauss,2,5000,2,,0.005,ctka,0.619334109427842
156,gauss,3,5000,2,,0.6924431856969362,hsic,0.0252819080036671
157,gauss,3,5000,2,,0.005,tka,0.9997833935507573
158,gauss,3,5000,2,,0.006022517701293906,ctka,0.5047329299783443
