,dataset,trial,n_samples,d_dimensions,nu,std,gamma,gamma_median,gamma_silv,gamma_scott,gamma_belkin,scorer,value
1879,gauss,2,500,3,,1.0,0.0009923552889534006,2.1056211593073884,0.3986470631277377,0.41155971378360795,1.1865246809616743,tka,0.9999833783730078
1880,gauss,2,500,3,,1.0,9.923552889534,2.1056211593073884,0.3986470631277377,0.41155971378360795,1.1865246809616743,ctka,0.5383365438274524
1881,gauss,3,500,3,,0.0,9.367508823898994,2.2255451069509906,0.3986470631277377,0.41155971378360795,1.309616996215538,hsic,0.0019792065398182936
1882,gauss,3,500,3,,0.0,0.0009367508823898993,2.2255451069509906,0.3986470631277377,0.41155971378360795,1.309616996215538,tka,0.9999763774430652
1883,gauss,3,500,3,,0.0,9.367508823898994,2.2255451069509906,0.3986470631277377,0.41155971378360795,1.309616996215538,ctka,0.5921171422946986
1884,gauss,3,500,3,,0.1,9.318880860221809,2.229684718331005,0.3986470631277377,0.41155971378360795,1.3066665989713282,hsic,0.0019789852330275087
1885,gauss,3,500,3,,0.1,0.0009318880860221806,2.229684718331005,0.3986470631277377,0.41155971378360795,1.3066665989713282,tka,0.9999764118501719
1886,gauss,3,500,3,,0.1,9.318880860221809,2.229684718331005,0.3986470631277377,0.41155971378360795,1.3066665989713282,ctka,0.586662762860076
1887,gauss,3,500,3,,0.2,9.299043841890779,2.2273152728905794,0.3986470631277377,0.41155971378360795,1.2984500203287843,hsic,0.001978792894916685
1888,gauss,3,500,3,,0.2,0.0009299043841890785,2.2273152728905794,0.3986470631277377,0.41155971378360795,1.2984500203287843,tka,0.9999762403551646
1889,gauss,3,500,3,,0.2,9.299043841890779,2.2273152728905794,0.3986470631277377,0.41155971378360795,1.2984500203287843,ctka,0.5847560663453747
1890,gauss,3,500,3,,0.3,9.30536704857265,2.2176168740439977,0.3986470631277377,0.41155971378360795,1.284033060752345,hsic,0.00197872662994039
1891,gauss,3,500,3,,0.3,0.000930536704857265,2.2176168740439977,0.3986470631277377,0.41155971378360795,1.284033060752345,tka,0.9999759106051925
1892,gauss,3,500,3,,0.3,9.30536704857265,2.2176168740439977,0.3986470631277377,0.41155971378360795,1.284033060752345,ctka,0.5818050253960464
1893,gauss,3,500,3,,0.4,0.21751849394537204,2.2038983612751686,0.3986470631277377,0.41155971378360795,1.269318549888264,hsic,0.002763426810320583
1894,gauss,3,500,3,,0.4,0.0009335750763757565,2.2038983612751686,0.3986470631277377,0.41155971378360795,1.269318549888264,tka,0.9999754611694145
1895,gauss,3,500,3,,0.4,9.33575076375756,2.2038983612751686,0.3986470631277377,0.41155971378360795,1.269318549888264,ctka,0.5716919826079898
1896,gauss,3,500,3,,0.5,0.1812685429487728,2.1850040137233586,0.3986470631277377,0.41155971378360795,1.2512477751446967,hsic,0.003786854541672917
1897,gauss,3,500,3,,0.5,0.0009388758283443036,2.1850040137233586,0.3986470631277377,0.41155971378360795,1.2512477751446967,tka,0.9999749231174476
1898,gauss,3,500,3,,0.5,9.388758283443037,2.1850040137233586,0.3986470631277377,0.41155971378360795,1.2512477751446967,ctka,0.5590801868521794
1899,gauss,3,500,3,,0.6,0.1827151111184183,2.1631902287355285,0.3986470631277377,0.41155971378360795,1.2278599260662302,hsic,0.004972950089855935
1900,gauss,3,500,3,,0.6,0.0009463682915507643,2.1631902287355285,0.3986470631277377,0.41155971378360795,1.2278599260662302,tka,0.9999743217874794
