,dataset,gamma_init,gamma_method,hsic_value,scale,scorer
1787,rand,0.012912105081853167,median_p0.2,0.002858129616838009,109.85411419875572,ctka
1788,rand,0.006121815541860815,median_p0.2,0.002858962634440558,159.98587196060572,ctka
1789,rand,0.0028974166622304227,median_p0.2,0.002859916889259983,232.99518105153672,ctka
1790,rand,0.001369692038573038,median_p0.2,0.0028607560838686263,339.3221771895323,ctka
1791,rand,0.0006469604747026574,median_p0.2,0.0028614202236438516,494.1713361323828,ctka
1792,rand,0.0003054125382689556,median_p0.2,0.0028619180749131054,719.6856730011514,ctka
1793,rand,0.00014412092691809344,median_p0.2,0.0028622797608573633,1048.1131341546852,ctka
1794,rand,6.799095370667264e-05,median_p0.2,0.0028625375031597834,1526.4179671752302,ctka
1795,rand,3.206974100638405e-05,median_p0.2,0.0028627189216523224,2222.996482526191,ctka
1796,rand,1.5124637604094454e-05,median_p0.2,0.0028628455898692747,3237.45754281764,ctka
1797,rand,7.132419305817622e-06,median_p0.2,0.0028629335566101484,4714.8663634573895,ctka
1798,rand,3.36327910234893e-06,median_p0.2,0.002862994426006108,6866.488450042998,ctka
1799,rand,1.5858832065661047e-06,median_p0.2,0.0028630364425507836,10000.0,ctka
1800,line,31.884045329190183,median_p0.4,8.85535901138176e-09,0.0001,hsic
1801,line,31.881268480105085,median_p0.4,1.878072153457252e-08,0.00014563484775012445,hsic
1802,line,31.877225068977364,median_p0.4,3.982971223714901e-08,0.00021209508879201905,hsic
1803,line,31.87133782906523,median_p0.4,8.446673829017157e-08,0.00030888435964774815,hsic
1804,line,31.862766872904324,median_p0.4,1.7911849735859977e-07,0.0004498432668969444,hsic
1805,line,31.850290756687198,median_p0.4,3.7980469712889464e-07,0.0006551285568595509,hsic
1806,line,31.832134286358666,median_p0.4,8.052473661144888e-07,0.0009540954763499944,hsic
1807,line,31.80571989508109,median_p0.4,1.706961460609981e-06,0.0013894954943731374,hsic
1808,line,31.767310104741508,median_p0.4,3.617500442045416e-06,0.0020235896477251557,hsic
1809,line,31.711496394379743,median_p0.4,7.663585978857802e-06,0.0029470517025518097,hsic
1810,line,31.63047490919633,median_p0.4,1.6226180697332392e-05,0.004291934260128779,hsic
1811,line,31.513033646260737,median_p0.4,3.432762405274003e-05,0.0062505519252739694,hsic
1812,line,31.34316466723547,median_p0.4,7.253267432935974e-05,0.009102981779915217,hsic
1813,line,31.098222342777493,median_p0.4,0.00015296916780405275,0.013257113655901081,hsic
1814,line,30.746604585741554,median_p0.4,0.0003216654754430202,0.019306977288832496,hsic
1815,line,30.24509691151495,median_p0.4,0.0006732909134609031,0.02811768697974228,hsic
1816,line,29.536389408332838,median_p0.4,0.001398889964587273,0.040949150623804234,hsic
1817,line,28.547993618245368,median_p0.4,0.0028714974731236455,0.05963623316594643,hsic
1818,line,27.194953561518563,median_p0.4,0.005777912714835175,0.08685113737513521,hsic
1819,line,25.390168639510954,median_p0.4,0.01125218398274059,0.12648552168552957,hsic
1820,line,23.066760707059316,median_p0.4,0.020801169456756554,0.18420699693267145,hsic
1821,line,20.214137094979733,median_p0.4,0.03556242233594797,0.2682695795279725,hsic
1822,line,16.91985898187858,median_p0.4,0.05464075013844594,0.3906939937054613,hsic
1823,line,13.393909682320215,median_p0.4,0.0737639121914257,0.5689866029018293,hsic
1824,line,9.943563190963006,median_p0.4,0.08660122695442249,0.8286427728546842,hsic
1825,line,6.887734978928839,median_p0.4,0.08835966278480521,1.2067926406393288,hsic
1826,line,4.448879061409742,median_p0.4,0.07845674331239783,1.7575106248547894,hsic
1827,line,2.690520918031407,median_p0.4,0.06070630840587379,2.559547922699533,hsic
1828,line,1.535302655810962,median_p0.4,0.041204063105032544,3.727593720314938,hsic
1829,line,0.8347085643199699,median_p0.4,0.024963000260330125,5.428675439323859,hsic
1830,line,0.4367101671202344,median_p0.4,0.013854907054546124,7.9060432109076855,hsic
1831,line,0.22187668776686367,median_p0.4,0.007236552175627193,11.513953993264458,hsic
1832,line,0.11030253760888117,median_p0.4,0.003634941566763577,16.768329368110066,hsic
1833,line,0.053977309492618974,median_p0.4,0.0017823850585341895,24.420530945486497,hsic
1834,line,0.026118665077203937,median_p0.4,0.0008612862448767035,35.564803062231285,hsic
1835,line,0.012538474507823817,median_p0.4,0.000412491911920402,51.79474679231202,hsic
1836,line,0.005985876720798056,median_p0.4,0.0001964648052472131,75.43120063354607,hsic
1837,line,0.0028466500991713535,median_p0.4,9.324879263491445e-05,109.85411419875572,hsic
1838,line,0.0013501399192191342,median_p0.4,4.416032164766726e-05,159.98587196060572,hsic
1839,line,0.0006391766863535667,median_p0.4,2.0882806992348326e-05,232.99518105153672,hsic
1840,line,0.00030221058800212157,median_p0.4,9.865688923977916e-06,339.3221771895323,hsic
1841,line,0.00014276354700029252,median_p0.4,4.657861780862158e-06,494.1713361323828,hsic
1842,line,6.740044758077915e-05,median_p0.4,2.1981515819169356e-06,719.6856730011514,hsic
1843,line,3.1807383323030065e-05,median_p0.4,1.0370536980782268e-06,1048.1131341546852,hsic
1844,line,1.5006146882104198e-05,median_p0.4,4.891681585110666e-07,1526.4179671752302,hsic
1845,line,7.078240328474304e-06,median_p0.4,2.3070446232078107e-07,2222.996482526191,hsic
1846,line,3.3382812918754148e-06,median_p0.4,1.0879611837644178e-07,3237.45754281764,hsic
1847,line,1.5742742101965683e-06,median_p0.4,5.1303045626295775e-08,4714.8663634573895,hsic
1848,line,7.423526158486777e-07,median_p0.4,2.4191006845152107e-08,6866.488450042998,hsic
1849,line,3.500428073146091e-07,median_p0.4,1.1406482745445814e-08,10000.0,hsic
1850,line,31.884045329190183,median_p0.4,0.6143061710373597,0.0001,tka
1851,line,31.881268480105085,median_p0.4,0.6143180995609132,0.00014563484775012445,tka
1852,line,31.877225068977364,median_p0.4,0.6143354901917584,0.00021209508879201905,tka
1853,line,31.87133782906523,median_p0.4,0.6143608563268513,0.00030888435964774815,tka
1854,line,31.862766872904324,median_p0.4,0.6143978816038044,0.0004498432668969444,tka
1855,line,31.850290756687198,median_p0.4,0.6144519799456748,0.0006551285568595509,tka
1856,line,31.832134286358666,median_p0.4,0.614531140205524,0.0009540954763499944,tka
1857,line,31.80571989508109,median_p0.4,0.6146472175514144,0.0013894954943731374,tka
1858,line,31.767310104741508,median_p0.4,0.6148179433197397,0.0020235896477251557,tka
1859,line,31.711496394379743,median_p0.4,0.6150701233448262,0.0029470517025518097,tka
1860,line,31.63047490919633,median_p0.4,0.6154448629652631,0.004291934260128779,tka
1861,line,31.513033646260737,median_p0.4,0.6160063532519096,0.0062505519252739694,tka
1862,line,31.34316466723547,median_p0.4,0.616857079951521,0.009102981779915217,tka
1863,line,31.098222342777493,median_p0.4,0.6181648256096388,0.013257113655901081,tka
1864,line,30.746604585741554,median_p0.4,0.6202114269821115,0.019306977288832496,tka
1865,line,30.24509691151495,median_p0.4,0.6234809917244711,0.02811768697974228,tka
1866,line,29.536389408332838,median_p0.4,0.628815777607016,0.040949150623804234,tka
1867,line,28.547993618245368,median_p0.4,0.6376723624629845,0.05963623316594643,tka
1868,line,27.194953561518563,median_p0.4,0.6524695536556145,0.08685113737513521,tka
1869,line,25.390168639510954,median_p0.4,0.676815749825307,0.12648552168552957,tka
1870,line,23.066760707059316,median_p0.4,0.7148558662918163,0.18420699693267145,tka
1871,line,20.214137094979733,median_p0.4,0.7684115081576071,0.2682695795279725,tka
1872,line,16.91985898187858,median_p0.4,0.8322057358067353,0.3906939937054613,tka
1873,line,13.393909682320215,median_p0.4,0.8920850867523189,0.5689866029018293,tka
1874,line,9.943563190963006,median_p0.4,0.9301219235750964,0.8286427728546842,tka
1875,line,6.887734978928839,median_p0.4,0.9333208751732452,1.2067926406393288,tka
1876,line,4.448879061409742,median_p0.4,0.9006239829992179,1.7575106248547894,tka
1877,line,2.690520918031407,median_p0.4,0.8434679660510441,2.559547922699533,tka
1878,line,1.535302655810962,median_p0.4,0.7793781794522665,3.727593720314938,tka
1879,line,0.8347085643199699,median_p0.4,0.7232723702431418,5.428675439323859,tka
1880,line,0.4367101671202344,median_p0.4,0.6819843832386838,7.9060432109076855,tka
1881,line,0.22187668776686367,median_p0.4,0.6549207224537373,11.513953993264458,tka
1882,line,0.11030253760888117,median_p0.4,0.6382836758083118,16.768329368110066,tka
1883,line,0.053977309492618974,median_p0.4,0.6283067000042564,24.420530945486497,tka
1884,line,0.026118665077203937,median_p0.4,0.6223192456127924,35.564803062231285,tka
1885,line,0.012538474507823817,median_p0.4,0.6186726780576339,51.79474679231202,tka
1886,line,0.005985876720798056,median_p0.4,0.6164057414805431,75.43120063354607,tka
1887,line,0.0028466500991713535,median_p0.4,0.6149663792747789,109.85411419875572,tka
1888,line,0.0013501399192191342,median_p0.4,0.6140350116597386,159.98587196060572,tka
1889,line,0.0006391766863535667,median_p0.4,0.6134228778269238,232.99518105153672,tka
1890,line,0.00030221058800212157,median_p0.4,0.6130156362705556,339.3221771895323,tka
1891,line,0.00014276354700029252,median_p0.4,0.6127422236581034,494.1713361323828,tka
1892,line,6.740044758077915e-05,median_p0.4,0.6125574342719994,719.6856730011514,tka
1893,line,3.1807383323030065e-05,median_p0.4,0.6124319446549304,1048.1131341546852,tka
1894,line,1.5006146882104198e-05,median_p0.4,0.6123464371754301,1526.4179671752302,tka
1895,line,7.078240328474304e-06,median_p0.4,0.6122880352136558,2222.996482526191,tka
1896,line,3.3382812918754148e-06,median_p0.4,0.6122480806914384,3237.45754281764,tka
1897,line,1.5742742101965683e-06,median_p0.4,0.6122207153863956,4714.8663634573895,tka
1898,line,7.423526158486777e-07,median_p0.4,0.6122019577812142,6866.488450042998,tka
1899,line,3.500428073146091e-07,median_p0.4,0.6121890933404492,10000.0,tka
1900,line,31.884045329190183,median_p0.4,0.5093740257922231,0.0001,ctka
1901,line,31.881268480105085,median_p0.4,0.509386237750572,0.00014563484775012445,ctka
1902,line,31.877225068977364,median_p0.4,0.5094040349333363,0.00021209508879201905,ctka
1903,line,31.87133782906523,median_p0.4,0.5094299799447284,0.00030888435964774815,ctka
1904,line,31.862766872904324,median_p0.4,0.5094678202768357,0.0004498432668969444,ctka
1905,line,31.850290756687198,median_p0.4,0.5095230463033529,0.0006551285568595509,ctka
1906,line,31.832134286358666,median_p0.4,0.5096037231940479,0.0009540954763499944,ctka
1907,line,31.80571989508109,median_p0.4,0.5097217431872089,0.0013894954943731374,ctka
1908,line,31.767310104741508,median_p0.4,0.5098947351431032,0.0020235896477251557,ctka
1909,line,31.711496394379743,median_p0.4,0.5101490258240569,0.0029470517025518097,ctka
1910,line,31.63047490919633,median_p0.4,0.5105243297147533,0.004291934260128779,ctka
1911,line,31.513033646260737,median_p0.4,0.5110813626048294,0.0062505519252739694,ctka
1912,line,31.34316466723547,median_p0.4,0.511914540340452,0.009102981779915217,ctka
1913,line,31.098222342777493,median_p0.4,0.5131737282733412,0.013257113655901081,ctka
1914,line,30.746604585741554,median_p0.4,0.5151023152316715,0.019306977288832496,ctka
1915,line,30.24509691151495,median_p0.4,0.5181046377412863,0.02811768697974228,ctka
1916,line,29.536389408332838,median_p0.4,0.5228645372735626,0.040949150623804234,ctka
1917,line,28.547993618245368,median_p0.4,0.5305455092053111,0.05963623316594643,ctka
1918,line,27.194953561518563,median_p0.4,0.5430929508837925,0.08685113737513521,ctka
1919,line,25.390168639510954,median_p0.4,0.563563022568912,0.12648552168552957,ctka
1920,line,23.066760707059316,median_p0.4,0.5960476814212786,0.18420699693267145,ctka
1921,line,20.214137094979733,median_p0.4,0.6439804991790756,0.2682695795279725,ctka
1922,line,16.91985898187858,median_p0.4,0.7053837803773285,0.3906939937054613,ctka
1923,line,13.393909682320215,median_p0.4,0.7677801944363464,0.5689866029018293,ctka
1924,line,9.943563190963006,median_p0.4,0.8115043969694701,0.8286427728546842,ctka
1925,line,6.887734978928839,median_p0.4,0.8212520022255814,1.2067926406393288,ctka
1926,line,4.448879061409742,median_p0.4,0.7945611785453995,1.7575106248547894,ctka
1927,line,2.690520918031407,median_p0.4,0.7422552008781469,2.559547922699533,ctka
1928,line,1.535302655810962,median_p0.4,0.6821449505836013,3.727593720314938,ctka
1929,line,0.8347085643199699,median_p0.4,0.6297226899592664,5.428675439323859,ctka
1930,line,0.4367101671202344,median_p0.4,0.591706421387511,7.9060432109076855,ctka
1931,line,0.22187668776686367,median_p0.4,0.567114477572961,11.513953993264458,ctka
1932,line,0.11030253760888117,median_p0.4,0.5521040594637556,16.768329368110066,ctka
1933,line,0.053977309492618974,median_p0.4,0.5431167987127629,24.420530945486497,ctka
1934,line,0.026118665077203937,median_p0.4,0.5377131205711257,35.564803062231285,ctka
1935,line,0.012538474507823817,median_p0.4,0.5344104539927139,51.79474679231202,ctka
1936,line,0.005985876720798056,median_p0.4,0.5323491771789034,75.43120063354607,ctka
1937,line,0.0028466500991713535,median_p0.4,0.5310355650062937,109.85411419875572,ctka
1938,line,0.0013501399192191342,median_p0.4,0.530182920778914,159.98587196060572,ctka
1939,line,0.0006391766863535667,median_p0.4,0.529621147459134,232.99518105153672,ctka
1940,line,0.00030221058800212157,median_p0.4,0.5292467127436855,339.3221771895323,ctka
1941,line,0.00014276354700029252,median_p0.4,0.5289949811929141,494.1713361323828,ctka
1942,line,6.740044758077915e-05,median_p0.4,0.528824677281173,719.6856730011514,ctka
1943,line,3.1807383323030065e-05,median_p0.4,0.5287089436837834,1048.1131341546852,ctka
1944,line,1.5006146882104198e-05,median_p0.4,0.5286300450761446,1526.4179671752302,ctka
1945,line,7.078240328474304e-06,median_p0.4,0.5285761385141488,2222.996482526191,ctka
1946,line,3.3382812918754148e-06,median_p0.4,0.5285392506476434,3237.45754281764,ctka
1947,line,1.5742742101965683e-06,median_p0.4,0.5285139815686735,4714.8663634573895,ctka
1948,line,7.423526158486777e-07,median_p0.4,0.5284966588567055,6866.488450042998,ctka
1949,line,3.500428073146091e-07,median_p0.4,0.5284847775721426,10000.0,ctka
